 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
393,7 pat OD ki67 (561)_C001T001_colony_11.tiff,1512,143.782,0.919,385560,385560,1.088,0.919,0.969
394,7 pat OD ki67 (561)_C001T001_colony_12.tiff,1943,167.581,0.869,495465,495465,1.457,0.686,0.967
395,7 pat OD ki67 (561)_C001T001_colony_13.tiff,1616,152.024,0.879,412080,412080,1.114,0.898,0.964
396,7 pat OD ki67 (561)_C001T001_colony_14.tiff,3372,217.865,0.893,859860,859860,1.088,0.919,0.972
397,7 pat OD ki67 (561)_C001T001_colony_15.tiff,2363,182.652,0.890,602565,602565,1.343,0.744,0.974
398,7 pat OD ki67 (561)_C001T001_colony_16.tiff,1676,152.267,0.908,427380,427380,1.183,0.846,0.970
399,7 pat OD ki67 (561)_C001T001_colony_17.tiff,3158,214.309,0.864,805290,805290,1.200,0.834,0.967
400,7 pat OD ki67 (561)_C001T001_colony_18.tiff,1440,143.882,0.874,367200,367200,1.430,0.699,0.966
401,7 pat OD ki67 (561)_C001T001_colony_19.tiff,2481,186.752,0.894,632655,632655,1.244,0.804,0.974
402,7 pat OD ki67 (561)_C001T001_colony_2.tiff,5463,285.279,0.844,1393065,1393065,1.493,0.670,0.975
403,7 pat OD ki67 (561)_C001T001_colony_21.tiff,3139,209.723,0.897,800445,800445,1.235,0.810,0.976
404,7 pat OD ki67 (561)_C001T001_colony_3.tiff,2568,194.652,0.852,654840,654840,1.461,0.684,0.966
405,7 pat OD ki67 (561)_C001T001_colony_4.tiff,2141,173.581,0.893,545955,545955,1.232,0.811,0.969
406,7 pat OD ki67 (561)_C001T001_colony_6.tiff,1552,145.539,0.921,395760,395760,1.015,0.985,0.971
407,7 pat OD ki67 (561)_C001T001_colony_7.tiff,1656,155.196,0.864,422280,422280,1.465,0.682,0.966
408,7 pat OD ki67 (561)_C001T001_colony_8.tiff,2339,184.752,0.861,596445,596445,1.410,0.709,0.970
409,7 pat OD ki67 (561)_C001T001_colony_9.tiff,1972,167.924,0.879,502860,502860,1.218,0.821,0.963
410,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_10.tiff,3045,207.723,0.887,776475,776475,1.191,0.839,0.972
411,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_12.tiff,2049,185.581,0.748,522495,522495,1.603,0.624,0.935
412,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_16.tiff,1726,156.368,0.887,440130,440130,1.287,0.777,0.968
413,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_20.tiff,2465,191.238,0.847,628575,628575,1.496,0.668,0.963
414,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_21.tiff,1720,163.196,0.812,438600,438600,1.507,0.663,0.949
415,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_22.tiff,3340,220.936,0.860,851700,851700,1.109,0.902,0.954
416,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_23.tiff,3353,227.137,0.817,855015,855015,1.108,0.903,0.954
417,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_25.tiff,1823,161.924,0.874,464865,464865,1.345,0.743,0.965
418,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_26.tiff,1923,171.924,0.818,490365,490365,1.448,0.691,0.949
419,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_32.tiff,3621,228.108,0.874,923355,923355,1.137,0.880,0.971
420,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_34.tiff,2486,193.681,0.833,633930,633930,1.336,0.749,0.918
421,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_35.tiff,1600,232.007,0.374,408000,408000,1.699,0.589,0.838
422,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_37.tiff,1558,159.782,0.767,397290,397290,1.347,0.742,0.931
423,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_38.tiff,2017,174.752,0.830,514335,514335,1.476,0.678,0.955
424,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_39.tiff,3047,213.865,0.837,776985,776985,1.446,0.692,0.963
425,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_4.tiff,1737,157.681,0.878,442935,442935,1.281,0.780,0.966
426,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_42.tiff,2158,178.167,0.854,550290,550290,1.465,0.682,0.966
427,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_43.tiff,3185,219.966,0.827,812175,812175,1.592,0.628,0.968
428,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_45.tiff,1796,158.024,0.904,457980,457980,1.232,0.811,0.972
429,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_48.tiff,2234,199.137,0.708,569670,569670,1.771,0.565,0.924
430,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_6.tiff,1903,174.409,0.786,485265,485265,1.279,0.782,0.936
431,8 od RUNX2 (488)+col1a1(561)_0001_C001T001_colony_8.tiff,1982,170.024,0.862,505410,505410,1.456,0.687,0.972
432,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_15.tiff,1755,157.196,0.892,447525,447525,1.227,0.815,0.965
433,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_17.tiff,2604,190.652,0.900,664020,664020,1.172,0.853,0.973
434,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_18.tiff,2321,182.167,0.879,591855,591855,1.230,0.813,0.965
435,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_2.tiff,2035,174.409,0.841,518925,518925,1.253,0.798,0.956
436,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_20.tiff,2217,179.924,0.861,565335,565335,1.511,0.662,0.970
437,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_21.tiff,3154,212.309,0.879,804270,804270,1.222,0.818,0.973
438,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_22.tiff,2649,192.409,0.899,675495,675495,1.302,0.768,0.976
439,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_23.tiff,2264,179.823,0.880,577320,577320,1.239,0.807,0.971
440,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_24.tiff,1819,163.782,0.852,463845,463845,1.484,0.674,0.960
441,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_25.tiff,2375,185.439,0.868,605625,605625,1.483,0.674,0.977
442,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_27.tiff,2124,172.995,0.892,541620,541620,1.167,0.857,0.969
443,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_29.tiff,2001,175.439,0.817,510255,510255,1.644,0.608,0.956
444,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_3.tiff,1996,182.752,0.751,508980,508980,1.675,0.597,0.911
445,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_30.tiff,2051,173.095,0.860,523005,523005,1.414,0.707,0.958
446,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_31.tiff,3123,215.823,0.843,796365,796365,1.459,0.686,0.970
447,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_34.tiff,2275,180.995,0.873,580125,580125,1.198,0.835,0.963
448,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_37.tiff,2700,210.510,0.766,688500,688500,1.916,0.522,0.954
449,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_42.tiff,1769,156.267,0.910,451095,451095,1.199,0.834,0.970
450,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_44.tiff,3073,211.581,0.863,783615,783615,1.340,0.746,0.968
451,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_46.tiff,2268,183.480,0.847,578340,578340,1.425,0.702,0.963
452,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_5.tiff,2161,177.439,0.863,551055,551055,1.411,0.709,0.962
453,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_52.tiff,3268,217.380,0.869,833340,833340,1.386,0.721,0.974
454,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_57.tiff,2192,182.267,0.829,558960,558960,1.644,0.608,0.963
455,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_63.tiff,2207,180.167,0.854,562785,562785,1.460,0.685,0.967
456,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_64.tiff,2365,185.480,0.864,603075,603075,1.396,0.716,0.969
457,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_65.tiff,2188,176.510,0.883,557940,557940,1.320,0.758,0.973
458,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_68.tiff,2080,169.581,0.909,530400,530400,1.260,0.794,0.972
459,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_69.tiff,1987,170.510,0.859,506685,506685,1.458,0.686,0.970
460,8 od RUNX2 (488)+col1a1(561)_0003_C001T001 (1)_colony_8.tiff,2441,187.924,0.869,622455,622455,1.350,0.741,0.955
461,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_15.tiff,1755,157.196,0.892,447525,447525,1.227,0.815,0.965
462,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_17.tiff,2604,190.652,0.900,664020,664020,1.172,0.853,0.973
463,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_18.tiff,2321,182.167,0.879,591855,591855,1.230,0.813,0.965
464,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_2.tiff,2035,174.409,0.841,518925,518925,1.253,0.798,0.956
465,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_20.tiff,2217,179.924,0.861,565335,565335,1.511,0.662,0.970
466,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_21.tiff,3154,212.309,0.879,804270,804270,1.222,0.818,0.973
467,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_22.tiff,2649,192.409,0.899,675495,675495,1.302,0.768,0.976
468,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_23.tiff,2264,179.823,0.880,577320,577320,1.239,0.807,0.971
469,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_24.tiff,1819,163.782,0.852,463845,463845,1.484,0.674,0.960
470,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_25.tiff,2375,185.439,0.868,605625,605625,1.483,0.674,0.977
471,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_27.tiff,2124,172.995,0.892,541620,541620,1.167,0.857,0.969
472,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_29.tiff,2001,175.439,0.817,510255,510255,1.644,0.608,0.956
473,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_3.tiff,1996,182.752,0.751,508980,508980,1.675,0.597,0.911
474,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_30.tiff,2051,173.095,0.860,523005,523005,1.414,0.707,0.958
475,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_31.tiff,3123,215.823,0.843,796365,796365,1.459,0.686,0.970
476,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_34.tiff,2275,180.995,0.873,580125,580125,1.198,0.835,0.963
477,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_37.tiff,2700,210.510,0.766,688500,688500,1.916,0.522,0.954
478,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_42.tiff,1769,156.267,0.910,451095,451095,1.199,0.834,0.970
479,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_44.tiff,3073,211.581,0.863,783615,783615,1.340,0.746,0.968
480,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_46.tiff,2268,183.480,0.847,578340,578340,1.425,0.702,0.963
481,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_5.tiff,2161,177.439,0.863,551055,551055,1.411,0.709,0.962
482,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_52.tiff,3268,217.380,0.869,833340,833340,1.386,0.721,0.974
483,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_57.tiff,2192,182.267,0.829,558960,558960,1.644,0.608,0.963
484,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_63.tiff,2207,180.167,0.854,562785,562785,1.460,0.685,0.967
485,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_64.tiff,2365,185.480,0.864,603075,603075,1.396,0.716,0.969
486,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_65.tiff,2188,176.510,0.883,557940,557940,1.320,0.758,0.973
487,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_67.tiff,1279,142.225,0.795,326145,326145,1.769,0.565,0.941
488,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_68.tiff,2080,169.581,0.909,530400,530400,1.260,0.794,0.972
489,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_69.tiff,1987,170.510,0.859,506685,506685,1.458,0.686,0.970
490,8 od RUNX2 (488)+col1a1(561)_0003_C001T001_colony_8.tiff,2441,187.924,0.869,622455,622455,1.350,0.741,0.955
491,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_11.tiff,2396,183.681,0.892,610980,610980,1.277,0.783,0.974
492,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_14.tiff,1955,168.853,0.862,498525,498525,1.169,0.855,0.960
493,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_15.tiff,2026,172.167,0.859,516630,516630,1.441,0.694,0.964
494,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_17.tiff,1509,145.439,0.896,384795,384795,1.160,0.862,0.962
495,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_19.tiff,3318,214.551,0.906,846090,846090,1.122,0.891,0.977
496,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_2.tiff,2530,187.238,0.907,645150,645150,1.151,0.869,0.972
497,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_20.tiff,4336,266.007,0.770,1105680,1105680,1.590,0.629,0.934
498,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_21.tiff,1470,142.468,0.910,374850,374850,1.188,0.842,0.971
499,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_24.tiff,1748,156.125,0.901,445740,445740,1.062,0.942,0.971
500,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_25.tiff,2338,182.409,0.883,596190,596190,1.241,0.806,0.969
501,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_3.tiff,2385,182.752,0.897,608175,608175,1.159,0.863,0.973
502,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_4.tiff,2272,184.652,0.837,579360,579360,1.606,0.623,0.969
503,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_45.tiff,2100,175.924,0.853,535500,535500,1.383,0.723,0.962
504,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_5.tiff,1740,157.681,0.879,443700,443700,1.292,0.774,0.965
505,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_6.tiff,1991,166.510,0.902,507705,507705,1.202,0.832,0.969
506,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_8.tiff,2817,199.823,0.887,718335,718335,1.325,0.755,0.976
507,8 od RUNX2 (488)+col1a1(561)_0004_C001T001_colony_9.tiff,3117,213.865,0.856,794835,794835,1.141,0.877,0.957
508,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_11.tiff,2093,169.095,0.920,533715,533715,1.166,0.857,0.974
509,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_13.tiff,2904,202.995,0.886,740520,740520,1.345,0.743,0.972
510,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_15.tiff,3758,229.279,0.898,958290,958290,1.042,0.960,0.974
511,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_16.tiff,2318,180.853,0.891,591090,591090,1.265,0.791,0.973
512,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_18.tiff,2152,173.439,0.899,548760,548760,1.083,0.923,0.969
513,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_19.tiff,2245,182.652,0.846,572475,572475,1.462,0.684,0.963
514,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_21.tiff,2207,184.167,0.818,562785,562785,1.653,0.605,0.969
515,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_22.tiff,1662,152.510,0.898,423810,423810,1.126,0.888,0.963
516,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_24.tiff,2423,185.439,0.885,617865,617865,1.240,0.806,0.973
517,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_25.tiff,3467,219.723,0.902,884085,884085,1.107,0.903,0.977
518,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_26.tiff,4473,263.421,0.810,1140615,1140615,1.475,0.678,0.959
519,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_27.tiff,1458,142.468,0.903,371790,371790,1.181,0.846,0.970
520,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_32.tiff,1925,162.368,0.918,490875,490875,1.048,0.954,0.974
521,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_33.tiff,2583,190.995,0.890,658665,658665,1.251,0.799,0.974
522,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_4.tiff,2678,192.409,0.909,682890,682890,1.165,0.858,0.977
523,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_5.tiff,2428,185.338,0.888,619140,619140,1.157,0.865,0.971
524,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_59.tiff,1922,168.024,0.855,490110,490110,1.388,0.720,0.962
525,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_6.tiff,2347,189.238,0.824,598485,598485,1.640,0.610,0.962
526,8 od RUNX2 (488)+col1a1(561)_0005_C001T001_colony_8.tiff,1795,158.024,0.903,457725,457725,1.294,0.773,0.969
527,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_1.tiff,1968,164.853,0.910,501840,501840,1.105,0.905,0.972
528,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_13.tiff,2203,176.024,0.893,561765,561765,1.297,0.771,0.974
529,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_17.tiff,1799,163.338,0.847,458745,458745,1.309,0.764,0.959
530,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_18.tiff,2245,177.681,0.894,572475,572475,1.272,0.786,0.973
531,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_2.tiff,2354,188.167,0.835,600270,600270,1.558,0.642,0.968
532,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_22.tiff,1977,169.095,0.869,504135,504135,1.350,0.741,0.967
533,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_24.tiff,2057,170.510,0.889,524535,524535,1.221,0.819,0.964
534,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_25.tiff,2581,196.066,0.844,658155,658155,1.554,0.644,0.969
535,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_26.tiff,3465,221.966,0.884,883575,883575,1.250,0.800,0.975
536,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_27.tiff,2117,172.853,0.890,539835,539835,1.123,0.891,0.970
537,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_28.tiff,1969,173.723,0.820,502095,502095,1.705,0.587,0.964
538,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_3.tiff,2368,182.752,0.891,603840,603840,1.034,0.967,0.968
539,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_30.tiff,2572,192.409,0.873,655860,655860,1.377,0.726,0.971
540,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_31.tiff,1958,168.995,0.862,499290,499290,1.458,0.686,0.966
541,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_32.tiff,2106,172.752,0.887,537030,537030,1.415,0.707,0.974
542,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_33.tiff,2280,181.338,0.871,581400,581400,1.338,0.747,0.969
543,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_34.tiff,1979,171.681,0.844,504645,504645,1.583,0.632,0.969
544,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_36.tiff,2244,184.066,0.832,572220,572220,1.476,0.678,0.958
545,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_37.tiff,1999,175.238,0.818,509745,509745,1.369,0.731,0.936
546,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_38.tiff,1896,166.610,0.858,483480,483480,1.417,0.705,0.964
547,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_40.tiff,2313,182.167,0.876,589815,589815,1.352,0.740,0.969
548,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_41.tiff,2099,184.368,0.776,535245,535245,1.894,0.528,0.956
549,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_43.tiff,2250,180.167,0.871,573750,573750,1.399,0.715,0.971
550,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_46.tiff,2099,174.167,0.870,535245,535245,1.412,0.708,0.969
551,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_47.tiff,1921,168.267,0.853,489855,489855,1.445,0.692,0.967
552,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_5.tiff,2490,188.894,0.877,634950,634950,1.319,0.758,0.973
553,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_52.tiff,2277,181.924,0.865,580635,580635,1.336,0.748,0.965
554,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_53.tiff,1903,165.924,0.869,485265,485265,1.278,0.782,0.962
555,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_54.tiff,1761,160.167,0.863,449055,449055,1.497,0.668,0.968
556,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_55.tiff,2393,184.167,0.887,610215,610215,1.239,0.807,0.971
557,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_56.tiff,2363,185.723,0.861,602565,602565,1.528,0.654,0.970
558,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_58.tiff,2302,186.309,0.833,587010,587010,1.583,0.632,0.963
559,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_59.tiff,2136,173.338,0.893,544680,544680,1.276,0.784,0.972
560,8 od RUNX2 (488)+col1a1(561)_0006_C001T001 (1)_colony_9.tiff,2123,172.652,0.895,541365,541365,1.267,0.789,0.969
561,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_15.tiff,2316,184.894,0.851,590580,590580,1.542,0.648,0.961
562,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_16.tiff,2709,199.622,0.854,690795,690795,1.481,0.675,0.969
563,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_17.tiff,2296,185.238,0.841,585480,585480,1.507,0.663,0.964
564,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_18.tiff,2452,191.966,0.836,625260,625260,1.643,0.609,0.967
565,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_22.tiff,2641,193.966,0.882,673455,673455,1.330,0.752,0.971
566,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_25.tiff,2182,181.095,0.836,556410,556410,1.480,0.676,0.951
567,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_26.tiff,2980,209.723,0.851,759900,759900,1.274,0.785,0.962
568,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_27.tiff,1968,169.924,0.856,501840,501840,1.513,0.661,0.967
569,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_30.tiff,3042,217.137,0.811,775710,775710,1.612,0.620,0.960
570,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_31.tiff,2067,169.439,0.905,527085,527085,1.227,0.815,0.974
571,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_33.tiff,4432,286.392,0.679,1130160,1130160,1.192,0.839,0.941
572,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_38.tiff,2352,182.853,0.884,599760,599760,1.291,0.774,0.971
573,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_39.tiff,2654,196.409,0.865,676770,676770,1.309,0.764,0.969
574,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_40.tiff,3003,208.995,0.864,765765,765765,1.150,0.870,0.968
575,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_42.tiff,2305,182.752,0.867,587775,587775,1.408,0.710,0.972
576,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_43.tiff,3329,225.380,0.824,848895,848895,1.119,0.894,0.961
577,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_44.tiff,2575,194.894,0.852,656625,656625,1.328,0.753,0.967
578,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_48.tiff,2932,207.723,0.854,747660,747660,1.317,0.759,0.965
579,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_50.tiff,3013,214.652,0.822,768315,768315,1.547,0.647,0.956
580,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_54.tiff,4470,280.492,0.714,1139850,1139850,1.896,0.527,0.924
581,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_55.tiff,1746,157.439,0.885,445230,445230,1.249,0.800,0.965
582,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_59.tiff,1911,172.267,0.809,487305,487305,1.514,0.660,0.949
583,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_61.tiff,2957,211.380,0.832,754035,754035,1.432,0.698,0.965
584,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_65.tiff,2726,196.652,0.886,695130,695130,1.270,0.787,0.971
585,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_68.tiff,1893,165.095,0.873,482715,482715,1.365,0.733,0.969
586,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_7.tiff,2567,191.823,0.877,654585,654585,1.086,0.921,0.968
587,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_73.tiff,2911,203.480,0.884,742305,742305,1.321,0.757,0.976
588,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_74.tiff,2608,194.309,0.868,665040,665040,1.336,0.749,0.968
589,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_8.tiff,1976,167.095,0.889,503880,503880,1.226,0.816,0.971
590,8 od RUNX2 (488)+col1a1(561)_C001T001_colony_9.tiff,2439,185.823,0.888,621945,621945,1.165,0.859,0.970
591,8 pat OD ki67 (561)_0001_C001T001_colony_1.tiff,2212,176.853,0.889,564060,564060,1.088,0.919,0.968
592,8 pat OD ki67 (561)_0001_C001T001_colony_10.tiff,2143,172.853,0.901,546465,546465,1.167,0.857,0.972
593,8 pat OD ki67 (561)_0001_C001T001_colony_11.tiff,1817,161.095,0.880,463335,463335,1.243,0.804,0.964
594,8 pat OD ki67 (561)_0001_C001T001_colony_12.tiff,1711,155.095,0.894,436305,436305,1.172,0.853,0.964
