 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
375,blue.tif,947,143.196,0.580,241485,241485,2.457,0.407,0.876
376,blue.tif,1429,151.581,0.782,364395,364395,1.741,0.574,0.938
377,blue.tif,1968,171.823,0.838,501840,501840,1.459,0.686,0.963
378,blue.tif,1706,154.510,0.898,435030,435030,1.275,0.784,0.968
379,blue.tif,263,116.711,0.243,67065,67065,1.902,0.526,0.616
380,blue.tif,4932,316.291,0.620,1257660,1257660,1.558,0.642,0.882
381,blue.tif,1747,157.095,0.890,445485,445485,1.287,0.777,0.969
382,blue.tif,1900,167.338,0.853,484500,484500,1.388,0.720,0.962
383,blue.tif,2569,192.409,0.872,655095,655095,1.413,0.708,0.972
384,blue.tif,2383,184.510,0.880,607665,607665,1.304,0.767,0.972
385,blue.tif,996,155.296,0.519,253980,253980,2.627,0.381,0.822
386,blue.tif,982,141.355,0.618,250410,250410,2.058,0.486,0.932
387,blue.tif,1283,156.711,0.657,327165,327165,1.703,0.587,0.949
388,blue.tif,2287,183.238,0.856,583185,583185,1.458,0.686,0.967
389,blue.tif,2155,175.581,0.878,549525,549525,1.377,0.726,0.971
390,blue.tif,3746,519.505,0.174,955230,955230,3.222,0.310,0.530
391,blue.tif,1702,156.024,0.879,434010,434010,1.328,0.753,0.967
392,blue.tif,2095,173.196,0.878,534225,534225,1.256,0.796,0.976
393,blue.tif,858,123.439,0.708,218790,218790,2.058,0.486,0.919
394,blue.tif,1687,161.154,0.816,430185,430185,1.376,0.727,0.977
395,blue.tif,893,116.569,0.826,227715,227715,1.374,0.728,0.965
396,blue.tif,171,55.213,0.705,43605,43605,1.636,0.611,0.902
397,red.tif,146,83.012,0.266,37230,37230,1.566,0.639,0.581
398,red.tif,271,100.569,0.337,69105,69105,2.405,0.416,0.660
399,red.tif,22694,2175.135,0.060,5786970,5786970,1.347,0.742,0.594
400,red.tif,131,47.456,0.731,33405,33405,1.262,0.793,0.910
401,red.tif,118,51.213,0.565,30090,30090,2.400,0.417,0.868
402,red.tif,1077,240.894,0.233,274635,274635,2.024,0.494,0.603
403,red.tif,617,147.238,0.358,157335,157335,2.166,0.462,0.751
404,red.tif,201,84.225,0.356,51255,51255,2.272,0.440,0.646
405,red.tif,101,35.799,0.990,25755,25755,1.036,0.965,0.935
406,red.tif,13433,1038.756,0.156,3425415,3425415,4.204,0.238,0.799
407,red.tif,157,72.083,0.380,40035,40035,1.593,0.628,0.624
408,red.tif,107,42.042,0.761,27285,27285,1.993,0.502,0.870
409,red.tif,507,87.497,0.832,129285,129285,1.507,0.663,0.933
410,red.tif,7723,682.139,0.209,1969365,1969365,5.919,0.169,0.716
411,red.tif,11271,597.754,0.396,2874105,2874105,3.204,0.312,0.892
412,red.tif,288,83.255,0.522,73440,73440,1.154,0.867,0.749
413,red.tif,125,72.669,0.297,31875,31875,5.336,0.187,0.583
414,red.tif,706,182.752,0.266,180030,180030,5.022,0.199,0.644
415,red.tif,5726,579.571,0.214,1460130,1460130,3.055,0.327,0.800
416,red.tif,8484,710.992,0.211,2163420,2163420,2.144,0.466,0.714
417,red.tif,38387,2379.260,0.085,9788685,9788685,1.513,0.661,0.641
418,red.tif,4604,791.519,0.092,1174020,1174020,2.766,0.362,0.693
419,red.tif,156,62.527,0.501,39780,39780,1.911,0.523,0.752
