 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
571,1 pat p17 96h 3 day OD 40x 1_DAPI_colony_7.tiff,399,75.598,0.877,101745,101745,1.415,0.707,0.950
572,1 pat p17 96h 3 day OD 40x 1_DAPI_colony_8.tiff,405,76.426,0.871,103275,103275,1.458,0.686,0.941
573,1 pat p17 96h 3 day OD 40x 1_DAPI_colony_9.tiff,233,60.184,0.808,59415,59415,1.511,0.662,0.908
574,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_100.tiff,141,45.456,0.858,35955,35955,1.552,0.644,0.925
575,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_101.tiff,139,46.770,0.799,35445,35445,1.970,0.508,0.897
576,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_102.tiff,204,55.841,0.822,52020,52020,1.236,0.809,0.885
577,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_103.tiff,153,45.113,0.945,39015,39015,1.121,0.892,0.930
578,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_104.tiff,210,53.355,0.927,53550,53550,1.403,0.713,0.942
579,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_105.tiff,166,47.355,0.930,42330,42330,1.127,0.888,0.915
580,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_106.tiff,108,37.698,0.955,27540,27540,1.208,0.828,0.911
581,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_107.tiff,232,57.598,0.879,59160,59160,1.222,0.818,0.912
582,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_109.tiff,541,92.912,0.788,137955,137955,1.499,0.667,0.912
583,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_111.tiff,160,49.113,0.834,40800,40800,1.324,0.755,0.886
584,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_112.tiff,239,57.355,0.913,60945,60945,1.525,0.656,0.948
585,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_114.tiff,168,47.355,0.941,42840,42840,1.260,0.794,0.923
586,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_116.tiff,345,71.255,0.854,87975,87975,1.688,0.592,0.936
587,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_117.tiff,405,75.255,0.899,103275,103275,1.283,0.779,0.940
588,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_118.tiff,424,76.426,0.912,108120,108120,1.372,0.729,0.956
589,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_40.tiff,154,46.042,0.913,39270,39270,1.503,0.665,0.945
590,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_41.tiff,322,68.426,0.864,82110,82110,1.439,0.695,0.935
591,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_42.tiff,253,59.598,0.895,64515,64515,1.283,0.779,0.928
592,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_43.tiff,349,69.497,0.908,88995,88995,1.286,0.777,0.942
593,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_44.tiff,184,51.113,0.885,46920,46920,1.595,0.627,0.936
594,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_45.tiff,251,57.941,0.940,64005,64005,1.036,0.965,0.942
595,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_46.tiff,211,53.941,0.911,53805,53805,1.322,0.756,0.938
596,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_47.tiff,130,41.941,0.929,33150,33150,1.501,0.666,0.919
597,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_49.tiff,316,66.426,0.900,80580,80580,1.360,0.736,0.940
598,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_50.tiff,160,46.527,0.929,40800,40800,1.438,0.696,0.928
599,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_51.tiff,286,89.983,0.444,72930,72930,1.980,0.505,0.675
600,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_52.tiff,204,53.113,0.909,52020,52020,1.397,0.716,0.938
601,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_53.tiff,223,54.770,0.934,56865,56865,1.264,0.791,0.935
602,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_54.tiff,199,53.355,0.878,50745,50745,1.424,0.702,0.919
603,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_55.tiff,142,48.527,0.758,36210,36210,1.889,0.529,0.885
604,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_56.tiff,264,60.669,0.901,67320,67320,1.185,0.844,0.921
605,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_57.tiff,155,46.870,0.887,39525,39525,1.675,0.597,0.925
606,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_58.tiff,167,49.355,0.862,42585,42585,1.220,0.820,0.908
607,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_59.tiff,209,55.941,0.839,53295,53295,1.853,0.540,0.933
608,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_60.tiff,216,53.941,0.933,55080,55080,1.114,0.898,0.943
609,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_61.tiff,386,74.669,0.870,98430,98430,1.431,0.699,0.943
610,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_62.tiff,235,64.426,0.711,59925,59925,2.242,0.446,0.918
611,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_64.tiff,191,52.527,0.870,48705,48705,1.469,0.681,0.925
612,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_66.tiff,211,54.426,0.895,53805,53805,1.196,0.836,0.917
613,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_67.tiff,176,51.698,0.827,44880,44880,1.517,0.659,0.910
614,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_68.tiff,237,57.841,0.890,60435,60435,1.252,0.798,0.931
615,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_69.tiff,177,50.527,0.871,45135,45135,1.524,0.656,0.919
616,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_70.tiff,105,37.456,0.941,26775,26775,1.203,0.831,0.917
617,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_72.tiff,142,45.113,0.877,36210,36210,1.426,0.701,0.904
618,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_73.tiff,152,45.113,0.939,38760,38760,1.179,0.848,0.916
619,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_74.tiff,398,75.497,0.877,101490,101490,1.201,0.832,0.934
620,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_75.tiff,149,45.698,0.897,37995,37995,1.308,0.765,0.914
621,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_76.tiff,141,45.456,0.858,35955,35955,1.552,0.644,0.925
622,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_77.tiff,139,46.770,0.799,35445,35445,1.970,0.508,0.897
623,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_78.tiff,204,55.841,0.822,52020,52020,1.236,0.809,0.885
624,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_79.tiff,153,45.113,0.945,39015,39015,1.121,0.892,0.930
625,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_80.tiff,210,53.355,0.927,53550,53550,1.403,0.713,0.942
626,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_81.tiff,166,47.355,0.930,42330,42330,1.127,0.888,0.915
627,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_82.tiff,232,57.598,0.879,59160,59160,1.222,0.818,0.912
628,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_83.tiff,541,92.912,0.788,137955,137955,1.499,0.667,0.912
629,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_84.tiff,160,49.113,0.834,40800,40800,1.324,0.755,0.886
630,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_85.tiff,239,57.355,0.913,60945,60945,1.525,0.656,0.948
631,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_86.tiff,168,47.355,0.941,42840,42840,1.260,0.794,0.923
632,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_88.tiff,345,71.255,0.854,87975,87975,1.688,0.592,0.936
633,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_89.tiff,405,75.255,0.899,103275,103275,1.283,0.779,0.940
634,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_90.tiff,424,76.426,0.912,108120,108120,1.372,0.729,0.956
635,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_91.tiff,177,50.527,0.871,45135,45135,1.524,0.656,0.919
636,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_92.tiff,105,37.456,0.941,26775,26775,1.203,0.831,0.917
637,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_96.tiff,152,45.113,0.939,38760,38760,1.179,0.848,0.916
638,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_98.tiff,398,75.497,0.877,101490,101490,1.201,0.832,0.934
639,1 pat p17 96h 3 day OD 40x 3_DAPI_colony_99.tiff,149,45.698,0.897,37995,37995,1.308,0.765,0.914
640,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_100.tiff,188,51.113,0.904,47940,47940,1.558,0.642,0.942
641,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_101.tiff,226,57.012,0.874,57630,57630,1.463,0.684,0.922
642,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_102.tiff,337,69.255,0.883,85935,85935,1.327,0.753,0.931
643,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_103.tiff,111,38.284,0.952,28305,28305,1.192,0.839,0.925
644,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_104.tiff,304,66.083,0.875,77520,77520,1.354,0.739,0.927
645,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_105.tiff,161,47.113,0.912,41055,41055,1.484,0.674,0.925
646,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_106.tiff,204,56.527,0.802,52020,52020,1.465,0.683,0.897
647,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_107.tiff,181,50.527,0.891,46155,46155,1.603,0.624,0.926
648,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_108.tiff,120,40.284,0.929,30600,30600,1.516,0.660,0.923
649,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_109.tiff,159,45.698,0.957,40545,40545,1.359,0.736,0.935
650,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_110.tiff,180,51.698,0.846,45900,45900,1.598,0.626,0.930
651,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_112.tiff,144,43.698,0.948,36720,36720,1.274,0.785,0.926
652,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_113.tiff,224,63.355,0.701,57120,57120,2.300,0.435,0.909
653,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_114.tiff,167,48.284,0.900,42585,42585,1.351,0.740,0.923
654,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_115.tiff,200,52.527,0.911,51000,51000,1.206,0.829,0.937
655,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_116.tiff,305,65.598,0.891,77775,77775,1.300,0.769,0.936
656,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_117.tiff,158,48.284,0.852,40290,40290,1.521,0.657,0.905
657,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_119.tiff,221,57.012,0.854,56355,56355,1.381,0.724,0.915
658,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_120.tiff,154,47.113,0.872,39270,39270,1.563,0.640,0.911
659,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_121.tiff,224,57.598,0.848,57120,57120,1.513,0.661,0.918
660,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_122.tiff,222,56.426,0.876,56610,56610,1.321,0.757,0.910
661,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_123.tiff,263,76.669,0.562,67065,67065,1.151,0.869,0.756
662,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_124.tiff,300,73.941,0.690,76500,76500,2.376,0.421,0.916
663,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_125.tiff,137,50.527,0.674,34935,34935,1.579,0.633,0.818
664,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_126.tiff,219,57.012,0.847,55845,55845,1.626,0.615,0.926
665,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_127.tiff,228,56.426,0.900,58140,58140,1.252,0.799,0.919
666,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_128.tiff,173,52.184,0.798,44115,44115,1.652,0.605,0.878
667,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_129.tiff,229,55.941,0.920,58395,58395,1.383,0.723,0.940
668,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_130.tiff,146,46.284,0.856,37230,37230,1.556,0.643,0.893
669,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_131.tiff,195,51.355,0.929,49725,49725,1.435,0.697,0.933
670,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_132.tiff,139,43.355,0.929,35445,35445,1.252,0.799,0.908
671,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_133.tiff,198,59.841,0.695,50490,50490,1.331,0.752,0.843
672,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_134.tiff,188,49.941,0.947,47940,47940,1.059,0.944,0.931
673,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_135.tiff,116,40.284,0.898,29580,29580,1.513,0.661,0.903
674,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_136.tiff,191,54.527,0.807,48705,48705,1.879,0.532,0.923
675,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_137.tiff,178,49.113,0.927,45390,45390,1.245,0.803,0.925
676,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_138.tiff,286,64.184,0.872,72930,72930,1.472,0.680,0.939
677,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_139.tiff,242,59.841,0.849,61710,61710,1.505,0.664,0.917
678,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_140.tiff,247,59.598,0.874,62985,62985,1.547,0.647,0.930
679,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_141.tiff,138,46.042,0.818,35190,35190,1.136,0.881,0.902
680,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_142.tiff,188,52.770,0.848,47940,47940,1.379,0.725,0.902
681,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_144.tiff,198,51.355,0.943,50490,50490,1.105,0.905,0.925
682,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_145.tiff,244,62.184,0.793,62220,62220,1.692,0.591,0.902
683,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_146.tiff,191,53.113,0.851,48705,48705,1.730,0.578,0.923
684,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_147.tiff,312,65.012,0.928,79560,79560,1.277,0.783,0.943
685,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_148.tiff,417,75.983,0.908,106335,106335,1.180,0.847,0.942
686,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_149.tiff,403,73.497,0.937,102765,102765,1.223,0.817,0.949
687,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_150.tiff,436,81.740,0.820,111180,111180,1.333,0.750,0.915
688,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_152.tiff,326,70.083,0.834,83130,83130,1.481,0.675,0.924
689,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_153.tiff,219,54.527,0.926,55845,55845,1.207,0.828,0.938
690,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_154.tiff,352,70.184,0.898,89760,89760,1.259,0.794,0.940
691,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_155.tiff,263,76.669,0.562,67065,67065,1.151,0.869,0.756
692,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_156.tiff,300,73.941,0.690,76500,76500,2.376,0.421,0.916
693,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_157.tiff,137,50.527,0.674,34935,34935,1.579,0.633,0.818
694,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_159.tiff,219,57.012,0.847,55845,55845,1.626,0.615,0.926
695,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_161.tiff,228,56.426,0.900,58140,58140,1.252,0.799,0.919
696,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_162.tiff,173,52.184,0.798,44115,44115,1.652,0.605,0.878
697,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_163.tiff,229,55.941,0.920,58395,58395,1.383,0.723,0.940
698,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_165.tiff,146,46.284,0.856,37230,37230,1.556,0.643,0.893
699,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_168.tiff,195,51.355,0.929,49725,49725,1.435,0.697,0.933
700,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_169.tiff,139,43.355,0.929,35445,35445,1.252,0.799,0.908
701,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_170.tiff,198,59.841,0.695,50490,50490,1.331,0.752,0.843
702,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_172.tiff,188,49.941,0.947,47940,47940,1.059,0.944,0.931
703,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_173.tiff,116,40.284,0.898,29580,29580,1.513,0.661,0.903
704,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_174.tiff,191,54.527,0.807,48705,48705,1.879,0.532,0.923
705,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_175.tiff,247,62.870,0.785,62985,62985,1.463,0.683,0.952
706,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_177.tiff,178,49.113,0.927,45390,45390,1.245,0.803,0.925
707,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_178.tiff,286,64.184,0.872,72930,72930,1.472,0.680,0.939
708,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_180.tiff,242,59.841,0.849,61710,61710,1.505,0.664,0.917
709,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_181.tiff,247,59.598,0.874,62985,62985,1.547,0.647,0.930
710,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_182.tiff,138,46.042,0.818,35190,35190,1.136,0.881,0.902
711,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_183.tiff,188,52.770,0.848,47940,47940,1.379,0.725,0.902
712,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_184.tiff,103,42.527,0.716,26265,26265,2.171,0.461,0.837
713,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_185.tiff,124,47.941,0.678,31620,31620,1.274,0.785,0.785
714,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_187.tiff,198,53.799,0.860,50490,50490,1.592,0.628,0.966
715,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_188.tiff,198,51.355,0.943,50490,50490,1.105,0.905,0.925
716,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_189.tiff,244,62.184,0.793,62220,62220,1.692,0.591,0.902
717,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_190.tiff,191,53.113,0.851,48705,48705,1.730,0.578,0.923
718,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_191.tiff,312,65.012,0.928,79560,79560,1.277,0.783,0.943
719,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_192.tiff,417,75.983,0.908,106335,106335,1.180,0.847,0.942
720,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_193.tiff,403,73.497,0.937,102765,102765,1.223,0.817,0.949
721,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_194.tiff,436,81.740,0.820,111180,111180,1.333,0.750,0.915
722,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_198.tiff,326,70.083,0.834,83130,83130,1.481,0.675,0.924
723,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_199.tiff,219,54.527,0.926,55845,55845,1.207,0.828,0.938
724,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_200.tiff,352,70.184,0.898,89760,89760,1.259,0.794,0.940
725,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_91.tiff,186,49.941,0.937,47430,47430,1.190,0.840,0.925
726,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_92.tiff,268,61.841,0.881,68340,68340,1.337,0.748,0.918
727,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_93.tiff,265,68.770,0.704,67575,67575,2.318,0.431,0.908
728,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_94.tiff,316,67.497,0.872,80580,80580,1.487,0.672,0.925
729,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_95.tiff,391,116.610,0.361,99705,99705,1.290,0.775,0.775
730,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_96.tiff,181,50.184,0.903,46155,46155,1.221,0.819,0.912
731,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_97.tiff,267,61.255,0.894,68085,68085,1.021,0.979,0.925
732,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_98.tiff,172,47.113,0.974,43860,43860,1.145,0.874,0.937
733,1 pat p17 96h 3 day OD 40x 4_DAPI_colony_99.tiff,527,132.368,0.378,134385,134385,2.220,0.450,0.668
734,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_156.tiff,282,62.184,0.916,71910,71910,1.297,0.771,0.938
735,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_157.tiff,224,56.184,0.892,57120,57120,1.400,0.714,0.922
736,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_158.tiff,465,84.083,0.827,118575,118575,1.655,0.604,0.945
737,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_159.tiff,317,66.184,0.909,80835,80835,1.339,0.747,0.942
738,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_160.tiff,204,55.012,0.847,52020,52020,1.197,0.836,0.883
739,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_161.tiff,161,47.113,0.912,41055,41055,1.249,0.801,0.912
740,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_162.tiff,228,56.184,0.908,58140,58140,1.300,0.769,0.931
