 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
202,8 ctrl RUNX2 (488)+col1a1(561)_0002_C001T001_colony_54.tiff,2332,183.439,0.871,594660,594660,1.280,0.781,0.965
203,8 ctrl RUNX2 (488)+col1a1(561)_0002_C001T001_colony_55.tiff,2507,192.066,0.854,639285,639285,1.438,0.695,0.965
204,8 ctrl RUNX2 (488)+col1a1(561)_0002_C001T001_colony_57.tiff,1555,151.640,0.850,396525,396525,1.411,0.709,0.965
205,8 ctrl RUNX2 (488)+col1a1(561)_0002_C001T001_colony_63.tiff,2215,178.409,0.874,564825,564825,1.386,0.722,0.971
206,8 ctrl RUNX2 (488)+col1a1(561)_0002_C001T001_colony_64.tiff,2364,187.823,0.842,602820,602820,1.497,0.668,0.966
207,8 ctrl RUNX2 (488)+col1a1(561)_0002_C001T001_colony_67.tiff,2832,200.409,0.886,722160,722160,1.357,0.737,0.976
208,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_115.tiff,2391,183.581,0.892,609705,609705,1.317,0.759,0.975
209,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_117.tiff,1823,165.095,0.840,464865,464865,1.559,0.641,0.965
210,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_25.tiff,2209,180.267,0.854,563295,563295,1.340,0.746,0.963
211,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_30.tiff,2175,179.681,0.847,554625,554625,1.484,0.674,0.969
212,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_32.tiff,1168,142.167,0.726,297840,297840,1.453,0.688,0.921
213,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_46.tiff,1982,178.794,0.779,505410,505410,1.900,0.526,0.953
214,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_56.tiff,2879,202.995,0.878,734145,734145,1.303,0.768,0.973
215,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_66.tiff,1978,169.924,0.861,504390,504390,1.397,0.716,0.965
216,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_80.tiff,2873,206.551,0.846,732615,732615,1.310,0.764,0.967
217,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_85.tiff,2615,193.238,0.880,666825,666825,1.160,0.862,0.965
218,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_91.tiff,2044,177.196,0.818,521220,521220,1.633,0.612,0.962
219,8 ctrl RUNX2 (488)+col1a1(561)_0004_C001T001_colony_98.tiff,1888,170.267,0.818,481440,481440,1.719,0.582,0.965
220,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_10.tiff,1728,161.196,0.836,440640,440640,1.484,0.674,0.965
221,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_12.tiff,1441,145.681,0.853,367455,367455,1.543,0.648,0.963
222,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_14.tiff,1326,138.368,0.870,338130,338130,1.463,0.683,0.964
223,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_15.tiff,1531,150.024,0.855,390405,390405,1.428,0.700,0.964
224,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_16.tiff,1566,152.267,0.849,399330,399330,1.560,0.641,0.964
225,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_17.tiff,2502,188.066,0.889,638010,638010,1.173,0.852,0.967
226,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_18.tiff,1167,130.125,0.866,297585,297585,1.324,0.755,0.953
227,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_19.tiff,2566,187.581,0.916,654330,654330,1.191,0.840,0.976
228,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_2.tiff,1646,152.368,0.891,419730,419730,1.228,0.814,0.959
229,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_20.tiff,1741,162.510,0.828,443955,443955,1.562,0.640,0.963
230,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_23.tiff,1610,155.439,0.837,410550,410550,1.453,0.688,0.961
231,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_24.tiff,1986,182.409,0.750,506430,506430,1.612,0.620,0.922
232,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_28.tiff,1834,170.309,0.795,467670,467670,1.833,0.546,0.959
233,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_29.tiff,1537,149.338,0.866,391935,391935,1.488,0.672,0.957
234,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_3.tiff,1390,141.439,0.873,354450,354450,1.356,0.738,0.963
235,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_30.tiff,1830,176.066,0.742,466650,466650,1.864,0.536,0.942
236,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_31.tiff,2258,181.137,0.865,575790,575790,1.486,0.673,0.967
237,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_32.tiff,1806,175.581,0.736,460530,460530,1.563,0.640,0.926
238,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_33.tiff,1301,139.681,0.838,331755,331755,1.673,0.598,0.961
239,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_34.tiff,2025,178.066,0.803,516375,516375,1.272,0.786,0.950
240,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_36.tiff,1399,143.539,0.853,356745,356745,1.479,0.676,0.959
241,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_38.tiff,1307,137.196,0.873,333285,333285,1.364,0.733,0.960
242,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_39.tiff,1341,136.953,0.898,341955,341955,1.280,0.781,0.968
243,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_4.tiff,1711,157.196,0.870,436305,436305,1.471,0.680,0.969
244,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_40.tiff,1420,143.439,0.867,362100,362100,1.390,0.720,0.960
245,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_41.tiff,1910,165.681,0.874,487050,487050,1.332,0.750,0.966
246,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_42.tiff,1713,171.137,0.735,436815,436815,1.953,0.512,0.922
247,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_43.tiff,1613,158.510,0.807,411315,411315,1.720,0.582,0.956
248,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_45.tiff,1327,142.468,0.822,338385,338385,1.751,0.571,0.968
249,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_49.tiff,2196,181.238,0.840,559980,559980,1.524,0.656,0.965
250,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_5.tiff,2480,191.095,0.853,632400,632400,1.392,0.719,0.969
251,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_50.tiff,2297,184.894,0.844,585735,585735,1.534,0.652,0.964
252,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_53.tiff,1992,172.267,0.844,507960,507960,1.416,0.706,0.966
253,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_6.tiff,1296,145.095,0.774,330480,330480,1.978,0.506,0.948
254,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_7.tiff,1939,163.681,0.909,494445,494445,1.173,0.853,0.969
255,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_8.tiff,1577,149.681,0.885,402135,402135,1.241,0.806,0.961
256,8 ctrl RUNX2 (488)+col1a1(561)_C001T001_colony_9.tiff,2439,191.966,0.832,621945,621945,1.639,0.610,0.966
257,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_10.tiff,2028,169.681,0.885,517140,517140,1.380,0.725,0.972
258,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_11.tiff,1686,153.782,0.896,429930,429930,1.253,0.798,0.966
259,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_12.tiff,2015,168.167,0.895,513825,513825,1.310,0.764,0.972
260,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_13.tiff,2342,185.723,0.853,597210,597210,1.388,0.721,0.965
261,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_14.tiff,2049,173.095,0.859,522495,522495,1.458,0.686,0.961
262,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_15.tiff,1726,160.853,0.838,440130,440130,1.618,0.618,0.966
263,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_16.tiff,2113,173.581,0.881,538815,538815,1.249,0.800,0.965
264,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_17.tiff,1503,147.539,0.868,383265,383265,1.458,0.686,0.965
265,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_18.tiff,2540,199.480,0.802,647700,647700,1.785,0.560,0.965
266,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_19.tiff,3203,213.380,0.884,816765,816765,1.129,0.886,0.972
267,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_2.tiff,1553,150.711,0.859,396015,396015,1.451,0.689,0.961
268,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_20.tiff,2723,201.238,0.845,694365,694365,1.530,0.653,0.970
269,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_21.tiff,3595,227.037,0.876,916725,916725,1.283,0.780,0.973
270,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_22.tiff,2056,171.338,0.880,524280,524280,1.341,0.746,0.969
271,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_23.tiff,2024,170.995,0.870,516120,516120,1.472,0.679,0.968
272,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_3.tiff,1947,166.853,0.879,496485,496485,1.267,0.790,0.969
273,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_4.tiff,1781,162.125,0.851,454155,454155,1.583,0.632,0.973
274,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_5.tiff,2080,174.024,0.863,530400,530400,1.475,0.678,0.972
275,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_6.tiff,2151,179.924,0.835,548505,548505,1.597,0.626,0.963
276,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_7.tiff,2050,171.095,0.880,522750,522750,1.347,0.742,0.967
277,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_8.tiff,2390,186.267,0.866,609450,609450,1.298,0.770,0.962
278,8 pat ctrl KI67 (561) 40X_0001_C001T001_colony_9.tiff,1769,161.439,0.853,451095,451095,1.564,0.639,0.969
279,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_1.tiff,1943,167.581,0.869,495465,495465,1.372,0.729,0.966
280,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_10.tiff,1857,162.853,0.880,473535,473535,1.430,0.699,0.972
281,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_11.tiff,2210,175.924,0.897,563550,563550,1.307,0.765,0.974
282,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_12.tiff,2276,181.723,0.866,580380,580380,1.383,0.723,0.969
283,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_13.tiff,1723,160.167,0.844,439365,439365,1.569,0.637,0.961
284,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_14.tiff,2124,175.823,0.863,541620,541620,1.425,0.702,0.967
285,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_15.tiff,1935,171.681,0.825,493425,493425,1.506,0.664,0.962
286,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_16.tiff,2483,191.480,0.851,633165,633165,1.516,0.660,0.968
287,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_17.tiff,1601,151.681,0.874,408255,408255,1.352,0.740,0.966
288,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_18.tiff,2327,183.439,0.869,593385,593385,1.301,0.768,0.968
289,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_19.tiff,2248,180.752,0.865,573240,573240,1.460,0.685,0.969
290,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_2.tiff,1847,164.409,0.859,470985,470985,1.483,0.674,0.966
291,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_20.tiff,2786,203.238,0.848,710430,710430,1.396,0.716,0.965
292,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_21.tiff,2342,182.409,0.885,597210,597210,1.150,0.869,0.971
293,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_22.tiff,2002,173.338,0.837,510510,510510,1.470,0.680,0.953
294,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_23.tiff,1941,164.610,0.900,494955,494955,1.095,0.913,0.970
295,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_3.tiff,2301,180.995,0.883,586755,586755,1.256,0.796,0.968
296,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_4.tiff,2076,172.510,0.877,529380,529380,1.330,0.752,0.969
297,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_5.tiff,1864,163.095,0.881,475320,475320,1.356,0.738,0.967
298,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_6.tiff,2628,195.823,0.861,670140,670140,1.453,0.688,0.973
299,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_7.tiff,2405,187.581,0.859,613275,613275,1.496,0.668,0.972
300,8 pat ctrl KI67 (561) 40X_0002_C001T001_colony_8.tiff,1897,167.924,0.845,483735,483735,1.544,0.647,0.967
301,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_10.tiff,2062,174.853,0.848,525810,525810,1.438,0.695,0.961
302,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_11.tiff,3829,242.309,0.820,976395,976395,1.510,0.662,0.972
303,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_12.tiff,1894,165.196,0.872,482970,482970,1.376,0.727,0.971
304,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_13.tiff,2449,190.024,0.852,624495,624495,1.474,0.678,0.971
305,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_14.tiff,3447,223.966,0.864,878985,878985,1.377,0.726,0.974
306,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_15.tiff,1880,168.953,0.828,479400,479400,1.517,0.659,0.961
307,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_16.tiff,1902,172.024,0.808,485010,485010,1.581,0.632,0.951
308,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_17.tiff,1686,154.024,0.893,429930,429930,1.308,0.765,0.968
309,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_18.tiff,2062,172.024,0.876,525810,525810,1.404,0.712,0.972
310,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_19.tiff,2029,168.409,0.899,517395,517395,1.231,0.812,0.970
311,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_2.tiff,1695,155.439,0.882,432225,432225,1.306,0.765,0.965
312,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_20.tiff,1515,146.267,0.890,386325,386325,1.423,0.703,0.968
313,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_21.tiff,2623,197.238,0.847,668865,668865,1.509,0.663,0.971
314,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_22.tiff,2176,175.924,0.884,554880,554880,1.283,0.779,0.972
315,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_23.tiff,2140,173.681,0.891,545700,545700,1.237,0.809,0.971
316,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_3.tiff,3094,207.137,0.906,788970,788970,1.172,0.854,0.974
317,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_4.tiff,1916,168.267,0.850,488580,488580,1.532,0.653,0.969
318,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_5.tiff,1927,168.510,0.853,491385,491385,1.451,0.689,0.967
319,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_6.tiff,1695,154.267,0.895,432225,432225,1.249,0.801,0.968
320,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_7.tiff,1982,167.196,0.891,505410,505410,1.146,0.872,0.971
321,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_8.tiff,1703,156.510,0.874,434265,434265,1.389,0.720,0.966
322,8 pat ctrl KI67 (561) 40X_0003_C001T001_colony_9.tiff,2091,183.581,0.780,533205,533205,1.464,0.683,0.948
323,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_10.tiff,1893,164.510,0.879,482715,482715,1.204,0.831,0.963
324,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_11.tiff,1506,148.752,0.855,384030,384030,1.585,0.631,0.965
325,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_12.tiff,1963,169.924,0.854,500565,500565,1.486,0.673,0.963
326,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_13.tiff,1662,157.439,0.843,423810,423810,1.551,0.645,0.965
327,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_14.tiff,1528,147.196,0.886,389640,389640,1.309,0.764,0.964
328,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_15.tiff,1844,161.924,0.884,470220,470220,1.295,0.772,0.968
329,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_16.tiff,2221,176.752,0.893,566355,566355,1.261,0.793,0.972
330,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_17.tiff,1770,158.953,0.880,451350,451350,1.414,0.707,0.972
331,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_2.tiff,1968,167.581,0.881,501840,501840,1.269,0.788,0.966
332,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_3.tiff,1650,155.782,0.854,420750,420750,1.423,0.703,0.960
333,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_4.tiff,2241,177.480,0.894,571455,571455,1.230,0.813,0.968
334,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_5.tiff,1652,155.196,0.862,421260,421260,1.373,0.728,0.966
335,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_6.tiff,1651,154.953,0.864,421005,421005,1.492,0.670,0.968
336,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_7.tiff,1700,161.238,0.822,433500,433500,1.557,0.642,0.946
337,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_8.tiff,2284,183.095,0.856,582420,582420,1.530,0.653,0.973
338,8 pat ctrl KI67 (561) 40X_0004_C001T001_colony_9.tiff,2230,177.581,0.889,568650,568650,1.208,0.827,0.969
339,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_10.tiff,1914,165.196,0.881,488070,488070,1.356,0.738,0.971
340,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_11.tiff,3434,234.409,0.785,875670,875670,1.604,0.624,0.962
341,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_12.tiff,1697,155.439,0.883,432735,432735,1.371,0.730,0.970
342,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_13.tiff,1941,163.924,0.908,494955,494955,1.164,0.859,0.969
343,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_14.tiff,1920,165.681,0.879,489600,489600,1.275,0.784,0.969
344,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_15.tiff,3447,227.279,0.839,878985,878985,1.444,0.693,0.960
345,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_16.tiff,1900,168.267,0.843,484500,484500,1.518,0.659,0.964
346,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_17.tiff,3092,207.723,0.900,788460,788460,1.039,0.962,0.974
347,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_18.tiff,1869,167.480,0.837,476595,476595,1.479,0.676,0.950
348,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_19.tiff,1860,162.167,0.889,474300,474300,1.286,0.778,0.967
349,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_2.tiff,2728,194.652,0.905,695640,695640,1.094,0.914,0.973
350,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_3.tiff,2278,182.894,0.856,580890,580890,1.524,0.656,0.969
351,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_4.tiff,2284,177.581,0.910,582420,582420,1.059,0.944,0.972
352,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_5.tiff,2488,192.510,0.844,634440,634440,1.528,0.655,0.969
353,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_6.tiff,2217,177.338,0.886,565335,565335,1.271,0.787,0.970
354,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_7.tiff,2257,180.610,0.869,575535,575535,1.397,0.716,0.964
355,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_8.tiff,1659,153.782,0.882,423045,423045,1.334,0.750,0.968
356,8 pat ctrl KI67 (561) 40X_0005_C001T001_colony_9.tiff,2135,174.510,0.881,544425,544425,1.295,0.772,0.969
357,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_10.tiff,2356,183.095,0.883,600780,600780,1.277,0.783,0.971
358,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_11.tiff,1842,162.167,0.880,469710,469710,1.250,0.800,0.966
359,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_12.tiff,2840,203.723,0.860,724200,724200,1.428,0.700,0.967
360,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_13.tiff,1697,157.196,0.863,432735,432735,1.492,0.670,0.969
361,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_14.tiff,2066,174.995,0.848,526830,526830,1.592,0.628,0.970
362,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_15.tiff,2029,169.924,0.883,517395,517395,1.254,0.797,0.966
363,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_16.tiff,1999,168.167,0.888,509745,509745,1.287,0.777,0.970
364,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_17.tiff,2007,169.782,0.875,511785,511785,1.361,0.735,0.971
365,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_18.tiff,1737,155.196,0.906,442935,442935,1.217,0.821,0.971
366,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_19.tiff,2504,193.338,0.842,638520,638520,1.553,0.644,0.968
367,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_2.tiff,1640,158.125,0.824,418200,418200,1.695,0.590,0.967
368,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_21.tiff,2071,178.995,0.812,528105,528105,1.640,0.610,0.965
369,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_22.tiff,1752,158.024,0.882,446760,446760,1.271,0.787,0.967
370,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_23.tiff,2263,176.995,0.908,577065,577065,1.047,0.956,0.972
371,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_24.tiff,2130,173.924,0.885,543150,543150,1.259,0.794,0.970
372,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_3.tiff,2124,174.267,0.879,541620,541620,1.367,0.732,0.972
373,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_4.tiff,1678,163.681,0.787,427890,427890,1.907,0.524,0.966
374,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_5.tiff,2088,170.752,0.900,532440,532440,1.095,0.913,0.970
375,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_6.tiff,1839,160.267,0.900,468945,468945,1.210,0.826,0.969
376,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_7.tiff,2176,178.652,0.857,554880,554880,1.515,0.660,0.966
377,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_8.tiff,1945,166.409,0.883,495975,495975,1.351,0.740,0.966
378,8 pat ctrl KI67 (561) 40X_0006_C001T001_colony_9.tiff,2403,186.995,0.864,612765,612765,1.458,0.686,0.971
379,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_10.tiff,2807,200.409,0.878,715785,715785,1.423,0.703,0.974
380,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_11.tiff,2046,170.167,0.888,521730,521730,1.213,0.825,0.969
381,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_12.tiff,1896,166.409,0.860,483480,483480,1.327,0.753,0.959
382,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_13.tiff,1699,153.681,0.904,433245,433245,1.166,0.858,0.969
383,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_14.tiff,1987,168.995,0.874,506685,506685,1.376,0.727,0.966
384,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_15.tiff,2198,174.167,0.911,560490,560490,1.013,0.987,0.971
385,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_16.tiff,2343,184.409,0.866,597465,597465,1.411,0.708,0.969
386,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_17.tiff,1877,164.652,0.870,478635,478635,1.383,0.723,0.963
387,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_19.tiff,1763,157.924,0.888,449565,449565,1.241,0.806,0.967
388,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_2.tiff,2001,167.782,0.893,510255,510255,1.264,0.791,0.973
389,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_20.tiff,2615,194.652,0.867,666825,666825,1.271,0.787,0.965
390,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_21.tiff,2486,188.894,0.876,633930,633930,1.281,0.781,0.970
391,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_23.tiff,2102,172.024,0.893,536010,536010,1.154,0.867,0.972
392,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_24.tiff,1884,165.095,0.869,480420,480420,1.425,0.702,0.970
393,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_25.tiff,2239,178.995,0.878,570945,570945,1.417,0.706,0.972
394,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_3.tiff,2389,182.752,0.899,609195,609195,1.235,0.810,0.975
395,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_4.tiff,1520,147.439,0.879,387600,387600,1.426,0.701,0.969
396,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_5.tiff,4439,251.380,0.883,1131945,1131945,1.255,0.797,0.977
397,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_6.tiff,2101,177.338,0.840,535755,535755,1.508,0.663,0.962
398,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_7.tiff,2036,173.439,0.851,519180,519180,1.492,0.670,0.970
399,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_8.tiff,2781,197.823,0.893,709155,709155,1.209,0.827,0.975
400,8 pat ctrl KI67 (561) 40X_0007_C001T001_colony_9.tiff,1592,149.439,0.896,405960,405960,1.293,0.773,0.970
401,8 pat ctrl KI67 (561) 40X_0008_C001T001_colony_10.tiff,3038,209.581,0.869,774690,774690,1.228,0.814,0.970
402,8 pat ctrl KI67 (561) 40X_0008_C001T001_colony_11.tiff,1889,163.924,0.883,481695,481695,1.342,0.745,0.969
403,8 pat ctrl KI67 (561) 40X_0008_C001T001_colony_12.tiff,1826,159.681,0.900,465630,465630,1.131,0.884,0.969
404,8 pat ctrl KI67 (561) 40X_0008_C001T001_colony_13.tiff,1829,161.338,0.883,466395,466395,1.270,0.787,0.967
405,8 pat ctrl KI67 (561) 40X_0008_C001T001_colony_14.tiff,2137,172.995,0.897,544935,544935,1.234,0.811,0.970
406,8 pat ctrl KI67 (561) 40X_0008_C001T001_colony_15.tiff,2006,169.338,0.879,511530,511530,1.240,0.806,0.969
