 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,IntDen,RawIntDen,AR,Round,Solidity
394,7 pat p30 7 day ctrl 10x 2_colony_412.tiff,169,47.355,15.762,13.651,125.867,0.947,43095,43095,1.155,0.866,0.923
395,7 pat p30 7 day ctrl 10x 2_colony_413.tiff,208,52.527,18.675,14.181,140.969,0.947,53040,53040,1.317,0.759,0.941
396,7 pat p30 7 day ctrl 10x 2_colony_414.tiff,156,45.698,15.123,13.134,91.476,0.939,39780,39780,1.151,0.868,0.918
397,7 pat p30 7 day ctrl 10x 2_colony_415.tiff,218,53.113,17.186,16.150,103.891,0.971,55590,55590,1.064,0.940,0.944
398,7 pat p30 7 day ctrl 10x 2_colony_416.tiff,172,47.941,16.129,13.578,92.917,0.940,43860,43860,1.188,0.842,0.922
399,7 pat p30 7 day ctrl 10x 2_colony_417.tiff,212,53.355,18.288,14.760,67.993,0.936,54060,54060,1.239,0.807,0.930
400,7 pat p30 7 day ctrl 10x 2_colony_418.tiff,166,46.527,15.869,13.319,72.178,0.964,42330,42330,1.191,0.839,0.930
401,7 pat p30 7 day ctrl 10x 2_colony_419.tiff,166,46.527,15.943,13.257,134.738,0.964,42330,42330,1.203,0.832,0.930
402,7 pat p30 7 day ctrl 10x 2_colony_420.tiff,174,49.113,16.766,13.214,70.172,0.907,44370,44370,1.269,0.788,0.926
403,7 pat p30 7 day ctrl 10x 2_colony_421.tiff,279,65.598,20.372,17.437,44.204,0.815,71145,71145,1.168,0.856,0.897
404,7 pat p30 7 day ctrl 10x 2_colony_422.tiff,172,47.698,16.891,12.965,78.096,0.950,43860,43860,1.303,0.768,0.937
405,7 pat p30 7 day ctrl 10x 2_colony_423.tiff,257,60.184,20.578,15.901,45.254,0.892,65535,65535,1.294,0.773,0.929
406,7 pat p30 7 day ctrl 10x 2_colony_425.tiff,159,46.870,17.085,11.849,121.549,0.910,40545,40545,1.442,0.694,0.941
407,7 pat p30 7 day ctrl 10x 2_colony_426.tiff,178,49.113,15.979,14.183,151.427,0.927,45390,45390,1.127,0.888,0.922
408,7 pat p30 7 day ctrl 10x 2_colony_427.tiff,201,52.184,17.796,14.380,123.017,0.928,51255,51255,1.238,0.808,0.924
409,7 pat p30 7 day ctrl 10x 2_colony_428.tiff,147,43.456,15.068,12.421,96.191,0.978,37485,37485,1.213,0.824,0.945
410,7 pat p30 7 day ctrl 10x 2_colony_430.tiff,164,45.698,14.772,14.135,167.865,0.987,41820,41820,1.045,0.957,0.937
411,7 pat p30 7 day ctrl 10x 2_colony_431.tiff,268,60.770,21.995,15.514,23.586,0.912,68340,68340,1.418,0.705,0.939
412,7 pat p30 7 day ctrl 10x 2_colony_432.tiff,221,54.770,19.512,14.421,53.408,0.926,56355,56355,1.353,0.739,0.932
413,7 pat p30 7 day ctrl 10x 2_colony_433.tiff,181,48.527,15.666,14.711,2.927,0.966,46155,46155,1.065,0.939,0.931
414,7 pat p30 7 day ctrl 10x 2_colony_434.tiff,131,43.113,15.205,10.969,49.008,0.886,33405,33405,1.386,0.721,0.907
415,7 pat p30 7 day ctrl 10x 2_colony_435.tiff,223,55.941,19.220,14.772,74.021,0.895,56865,56865,1.301,0.769,0.931
416,7 pat p30 7 day ctrl 10x 2_colony_436.tiff,188,50.770,16.092,14.875,116.392,0.917,47940,47940,1.082,0.924,0.910
417,7 pat p30 7 day ctrl 10x 2_colony_438.tiff,163,46.870,16.054,12.927,78.908,0.932,41565,41565,1.242,0.805,0.937
418,7 pat p30 7 day ctrl 10x 2_colony_439.tiff,256,58.527,20.180,16.152,14.349,0.939,65280,65280,1.249,0.800,0.948
419,7 pat p30 7 day ctrl 10x 2_colony_440.tiff,158,46.284,16.272,12.363,152.868,0.927,40290,40290,1.316,0.760,0.927
420,7 pat p30 7 day ctrl 10x 2_colony_441.tiff,151,45.698,15.969,12.040,107.684,0.909,38505,38505,1.326,0.754,0.929
421,7 pat p30 7 day ctrl 10x 2_colony_442.tiff,210,52.527,17.756,15.059,129.086,0.956,53550,53550,1.179,0.848,0.940
422,7 pat p30 7 day ctrl 10x 2_colony_443.tiff,255,59.012,19.748,16.441,80.102,0.920,65025,65025,1.201,0.833,0.931
423,7 pat p30 7 day ctrl 10x 2_colony_444.tiff,166,46.284,15.072,14.023,7.756,0.974,42330,42330,1.075,0.930,0.938
424,7 pat p30 7 day ctrl 10x 2_colony_445.tiff,202,52.527,18.058,14.242,135.324,0.920,51510,51510,1.268,0.789,0.931
425,7 pat p30 7 day ctrl 10x 2_colony_446.tiff,223,53.941,17.992,15.781,142.226,0.963,56865,56865,1.140,0.877,0.939
426,7 pat p30 7 day ctrl 10x 2_colony_448.tiff,202,51.941,17.625,14.593,169.975,0.941,51510,51510,1.208,0.828,0.929
427,7 pat p30 7 day ctrl 10x 2_colony_449.tiff,229,55.941,18.261,15.967,69.298,0.920,58395,58395,1.144,0.874,0.937
428,7 pat p30 7 day ctrl 10x 2_colony_450.tiff,180,48.527,16.108,14.228,123.212,0.961,45900,45900,1.132,0.883,0.930
429,7 pat p30 7 day ctrl 10x 2_colony_451.tiff,244,56.770,19.095,16.270,152.693,0.951,62220,62220,1.174,0.852,0.940
430,7 pat p30 7 day ctrl 10x 2_colony_452.tiff,225,54.527,18.719,15.304,62.569,0.951,57375,57375,1.223,0.818,0.941
431,7 pat p30 7 day ctrl 10x 2_colony_453.tiff,421,78.326,27.845,19.251,119.538,0.862,107355,107355,1.446,0.691,0.930
432,7 pat p30 7 day ctrl 10x 2_colony_454.tiff,195,51.941,18.250,13.604,140.972,0.908,49725,49725,1.342,0.745,0.924
433,7 pat p30 7 day ctrl 10x 2_colony_455.tiff,230,56.770,19.287,15.184,114.699,0.897,58650,58650,1.270,0.787,0.918
434,7 pat p30 7 day ctrl 10x 2_colony_456.tiff,281,61.355,21.081,16.972,163.473,0.938,71655,71655,1.242,0.805,0.948
435,7 pat p30 7 day ctrl 10x 2_colony_457.tiff,192,51.113,18.063,13.534,162.097,0.924,48960,48960,1.335,0.749,0.934
436,7 pat p30 7 day ctrl 10x 2_colony_458.tiff,176,48.284,16.939,13.229,62.963,0.949,44880,44880,1.280,0.781,0.944
437,7 pat p30 7 day ctrl 10x 2_colony_459.tiff,302,63.598,21.392,17.975,137.044,0.938,77010,77010,1.190,0.840,0.944
438,7 pat p30 7 day ctrl 10x 2_colony_460.tiff,202,52.527,17.961,14.319,2.862,0.920,51510,51510,1.254,0.797,0.924
439,7 pat p30 7 day ctrl 10x 2_colony_463.tiff,200,51.941,17.719,14.372,172.787,0.932,51000,51000,1.233,0.811,0.926
440,7 pat p30 7 day ctrl 10x 2_colony_464.tiff,154,45.456,15.197,12.902,166.365,0.937,39270,39270,1.178,0.849,0.925
441,7 pat p30 7 day ctrl 10x 2_colony_465.tiff,192,51.941,17.381,14.065,146.824,0.894,48960,48960,1.236,0.809,0.916
442,7 pat p30 7 day ctrl 10x 2_colony_466.tiff,181,49.113,16.848,13.679,176.060,0.943,46155,46155,1.232,0.812,0.931
443,7 pat p30 7 day ctrl 10x 2_colony_467.tiff,149,44.284,15.512,12.230,154.692,0.955,37995,37995,1.268,0.788,0.931
444,7 pat p30 7 day ctrl 10x 2_colony_468.tiff,266,58.527,19.818,17.090,162.925,0.976,67830,67830,1.160,0.862,0.957
445,7 pat p30 7 day ctrl 10x 2_colony_469.tiff,186,49.698,17.061,13.881,172.595,0.946,47430,47430,1.229,0.814,0.937
446,7 pat p30 7 day ctrl 10x 2_colony_470.tiff,207,52.284,17.356,15.186,134.503,0.952,52785,52785,1.143,0.875,0.943
447,7 pat p30 7 day ctrl 10x 2_colony_471.tiff,230,54.770,17.672,16.571,77.136,0.964,58650,58650,1.066,0.938,0.939
448,7 pat p30 7 day ctrl 10x 2_colony_472.tiff,213,54.770,18.620,14.565,166.733,0.892,54315,54315,1.278,0.782,0.924
449,7 pat p30 7 day ctrl 10x 2_colony_473.tiff,213,54.527,18.538,14.630,0.541,0.900,54315,54315,1.267,0.789,0.924
450,7 pat p30 7 day ctrl 10x 2_colony_474.tiff,266,59.355,20.133,16.822,146.799,0.949,67830,67830,1.197,0.836,0.945
451,7 pat p30 7 day ctrl 10x 2_colony_475.tiff,184,49.113,16.295,14.377,163.825,0.959,46920,46920,1.133,0.882,0.934
452,7 pat p30 7 day ctrl 10x 2_colony_476.tiff,204,51.698,17.312,15.004,71.592,0.959,52020,52020,1.154,0.867,0.942
453,7 pat p30 7 day ctrl 10x 2_colony_478.tiff,339,67.012,21.434,20.137,121.001,0.949,86445,86445,1.064,0.939,0.946
454,7 pat p30 7 day ctrl 10x 2_colony_479.tiff,183,49.355,15.836,14.713,1.907,0.944,46665,46665,1.076,0.929,0.922
455,7 pat p30 7 day ctrl 10x 2_colony_480.tiff,183,49.698,16.446,14.167,20.552,0.931,46665,46665,1.161,0.861,0.929
456,7 pat p30 7 day ctrl 10x 2_colony_480.tiff,308,63.355,20.729,18.919,23.794,0.964,78540,78540,1.096,0.913,0.957
457,7 pat p30 7 day ctrl 10x 2_colony_481.tiff,169,47.113,16.632,12.938,4.398,0.957,43095,43095,1.285,0.778,0.934
458,7 pat p30 7 day ctrl 10x 2_colony_482.tiff,201,53.012,17.916,14.285,46.926,0.899,51255,51255,1.254,0.797,0.922
459,7 pat p30 7 day ctrl 10x 2_colony_483.tiff,235,55.941,19.608,15.260,115.138,0.944,59925,59925,1.285,0.778,0.942
460,7 pat p30 7 day ctrl 10x 2_colony_484.tiff,157,45.941,15.246,13.112,69.795,0.935,40035,40035,1.163,0.860,0.924
461,7 pat p30 7 day ctrl 10x 2_colony_485.tiff,288,63.012,22.002,16.666,133.367,0.911,73440,73440,1.320,0.757,0.937
462,7 pat p30 7 day ctrl 10x 3_colony_486.tiff,260,58.527,19.259,17.189,142.898,0.954,66300,66300,1.120,0.893,0.947
463,7 pat p30 7 day ctrl 10x 3_colony_487.tiff,229,55.355,18.545,15.722,139.298,0.939,58395,58395,1.180,0.848,0.937
464,7 pat p30 7 day ctrl 10x 3_colony_488.tiff,190,50.527,17.634,13.718,136.202,0.935,48450,48450,1.285,0.778,0.936
465,7 pat p30 7 day ctrl 10x 3_colony_489.tiff,244,57.355,19.464,15.962,112.216,0.932,62220,62220,1.219,0.820,0.944
466,7 pat p30 7 day ctrl 10x 3_colony_490.tiff,580,89.255,30.097,24.536,25.077,0.915,147900,147900,1.227,0.815,0.960
467,7 pat p30 7 day ctrl 10x 3_colony_491.tiff,196,51.113,17.793,14.025,113.951,0.943,49980,49980,1.269,0.788,0.936
468,7 pat p30 7 day ctrl 10x 3_colony_492.tiff,255,58.527,19.820,16.381,154.152,0.935,65025,65025,1.210,0.827,0.944
469,7 pat p30 7 day ctrl 10x 3_colony_493.tiff,184,49.113,16.627,14.090,122.256,0.959,46920,46920,1.180,0.847,0.936
470,7 pat p30 7 day ctrl 10x 3_colony_494.tiff,181,48.284,16.662,13.831,45.004,0.976,46155,46155,1.205,0.830,0.953
471,7 pat p30 7 day ctrl 10x 3_colony_495.tiff,273,61.598,21.401,16.242,164.880,0.904,69615,69615,1.318,0.759,0.932
472,7 pat p30 7 day ctrl 10x 3_colony_496.tiff,251,58.184,20.100,15.900,156.840,0.932,64005,64005,1.264,0.791,0.935
473,7 pat p30 7 day ctrl 10x 3_colony_498.tiff,267,60.770,21.463,15.839,33.889,0.909,68085,68085,1.355,0.738,0.935
474,7 pat p30 7 day ctrl 10x 3_colony_499.tiff,202,51.113,17.199,14.954,172.000,0.972,51510,51510,1.150,0.870,0.944
475,7 pat p30 7 day ctrl 10x 3_colony_500.tiff,222,54.527,18.693,15.121,139.405,0.938,56610,56610,1.236,0.809,0.937
476,7 pat p30 7 day ctrl 10x 3_colony_501.tiff,220,55.355,19.367,14.463,22.139,0.902,56100,56100,1.339,0.747,0.924
477,7 pat p30 7 day ctrl 10x 3_colony_502.tiff,337,67.598,22.216,19.314,33.907,0.927,85935,85935,1.150,0.869,0.941
478,7 pat p30 7 day ctrl 10x 3_colony_506.tiff,311,65.012,22.339,17.726,21.160,0.925,79305,79305,1.260,0.793,0.940
479,7 pat p30 7 day ctrl 10x 3_colony_507.tiff,203,53.698,19.239,13.434,98.358,0.885,51765,51765,1.432,0.698,0.929
480,7 pat p30 7 day ctrl 10x 3_colony_508.tiff,282,61.941,21.316,16.844,162.753,0.924,71910,71910,1.266,0.790,0.943
481,7 pat p30 7 day ctrl 10x 3_colony_512.tiff,171,48.042,15.933,13.665,143.621,0.931,43605,43605,1.166,0.858,0.942
482,7 pat p30 7 day ctrl 10x 3_colony_514.tiff,200,53.355,19.145,13.301,114.173,0.883,51000,51000,1.439,0.695,0.922
483,7 pat p30 7 day ctrl 10x 3_colony_515.tiff,197,51.113,17.888,14.022,173.120,0.948,50235,50235,1.276,0.784,0.938
484,7 pat p30 7 day ctrl 10x 3_colony_516.tiff,252,58.770,20.057,15.997,3.833,0.917,64260,64260,1.254,0.798,0.930
485,7 pat p30 7 day ctrl 10x 3_colony_517.tiff,207,51.941,17.669,14.917,96.849,0.964,52785,52785,1.184,0.844,0.939
486,7 pat p30 7 day ctrl 10x 3_colony_518.tiff,316,66.184,23.684,16.988,174.206,0.907,80580,80580,1.394,0.717,0.943
487,7 pat p30 7 day ctrl 10x 3_colony_519.tiff,198,51.113,17.601,14.323,112.051,0.952,50490,50490,1.229,0.814,0.936
488,7 pat p30 7 day ctrl 10x 3_colony_520.tiff,216,53.941,18.742,14.674,148.464,0.933,55080,55080,1.277,0.783,0.933
489,7 pat p30 7 day ctrl 10x 3_colony_522.tiff,199,51.941,17.581,14.412,98.825,0.927,50745,50745,1.220,0.820,0.926
490,7 pat p30 7 day ctrl 10x 3_colony_523.tiff,196,51.355,17.404,14.339,166.417,0.934,49980,49980,1.214,0.824,0.929
491,7 pat p30 7 day ctrl 10x 3_colony_524.tiff,257,58.770,19.240,17.007,31.822,0.935,65535,65535,1.131,0.884,0.935
492,7 pat p30 7 day ctrl 10x 3_colony_525.tiff,299,62.770,21.058,18.079,90.267,0.954,76245,76245,1.165,0.859,0.949
493,7 pat p30 7 day ctrl 10x 3_colony_526.tiff,163,47.113,15.677,13.238,78.777,0.923,41565,41565,1.184,0.844,0.913
494,7 pat p30 7 day ctrl 10x 3_colony_528.tiff,231,56.527,19.905,14.776,14.548,0.908,58905,58905,1.347,0.742,0.935
495,7 pat p30 7 day ctrl 10x 3_colony_529.tiff,237,56.527,20.308,14.859,5.978,0.932,60435,60435,1.367,0.732,0.944
496,7 pat p30 7 day ctrl 10x 3_colony_530.tiff,226,54.770,19.042,15.111,127.064,0.947,57630,57630,1.260,0.794,0.936
497,7 pat p30 7 day ctrl 10x 3_colony_531.tiff,333,67.841,23.608,17.960,117.260,0.909,84915,84915,1.314,0.761,0.939
498,7 pat p30 7 day ctrl 10x 3_colony_533.tiff,185,50.527,16.725,14.084,41.150,0.911,47175,47175,1.188,0.842,0.918
499,7 pat p30 7 day ctrl 10x 3_colony_534.tiff,199,51.355,17.530,14.454,123.966,0.948,50745,50745,1.213,0.825,0.930
500,7 pat p30 7 day ctrl 10x 3_colony_535.tiff,208,52.527,17.976,14.733,101.106,0.947,53040,53040,1.220,0.820,0.945
501,7 pat p30 7 day ctrl 10x 3_colony_536.tiff,180,49.456,16.878,13.579,105.610,0.925,45900,45900,1.243,0.805,0.935
502,7 pat p30 7 day ctrl 10x 3_colony_537.tiff,220,55.355,20.590,13.604,151.005,0.902,56100,56100,1.514,0.661,0.932
503,7 pat p30 7 day ctrl 10x 3_colony_538.tiff,198,50.527,16.807,15.000,127.820,0.975,50490,50490,1.121,0.892,0.941
504,7 pat p30 7 day ctrl 10x 3_colony_539.tiff,238,56.770,19.756,15.339,145.964,0.928,60690,60690,1.288,0.776,0.933
505,7 pat p30 7 day ctrl 10x 3_colony_540.tiff,206,52.527,17.005,15.424,20.899,0.938,52530,52530,1.103,0.907,0.938
506,7 pat p30 7 day ctrl 10x 3_colony_541.tiff,201,51.113,17.832,14.352,47.059,0.967,51255,51255,1.242,0.805,0.948
507,7 pat p30 7 day ctrl 10x 3_colony_542.tiff,255,59.355,20.972,15.482,49.032,0.910,65025,65025,1.355,0.738,0.934
508,7 pat p30 7 day ctrl 10x 3_colony_543.tiff,286,62.426,20.687,17.602,5.697,0.922,72930,72930,1.175,0.851,0.930
509,7 pat p30 7 day ctrl 10x 3_colony_544.tiff,230,55.941,19.660,14.896,98.024,0.924,58650,58650,1.320,0.758,0.939
510,7 pat p30 7 day ctrl 10x 3_colony_545.tiff,213,53.941,19.023,14.257,20.517,0.920,54315,54315,1.334,0.749,0.932
511,7 pat p30 7 day ctrl 10x 3_colony_547.tiff,205,52.527,18.412,14.177,133.518,0.934,52275,52275,1.299,0.770,0.934
512,7 pat p30 7 day ctrl 10x 3_colony_548.tiff,210,53.355,18.010,14.846,110.315,0.927,53550,53550,1.213,0.824,0.931
513,7 pat p30 7 day ctrl 10x 3_colony_549.tiff,199,51.113,17.020,14.887,89.226,0.957,50745,50745,1.143,0.875,0.936
514,7 pat p30 7 day ctrl 10x 3_colony_550.tiff,266,59.941,21.264,15.928,73.721,0.930,67830,67830,1.335,0.749,0.952
515,7 pat p30 7 day ctrl 10x 3_colony_551.tiff,213,53.355,18.240,14.868,135.125,0.940,54315,54315,1.227,0.815,0.932
516,7 pat p30 7 day ctrl 10x 3_colony_552.tiff,213,53.113,18.838,14.397,93.124,0.949,54315,54315,1.308,0.764,0.947
517,7 pat p30 7 day ctrl 10x 3_colony_554.tiff,201,52.770,17.681,14.474,114.750,0.907,51255,51255,1.222,0.819,0.914
518,7 pat p30 7 day ctrl 10x 3_colony_555.tiff,242,56.527,19.250,16.007,17.230,0.952,61710,61710,1.203,0.832,0.945
519,7 pat p30 7 day ctrl 10x 3_colony_556.tiff,240,57.113,19.383,15.765,89.696,0.925,61200,61200,1.229,0.813,0.941
520,7 pat p30 7 day ctrl 10x 3_colony_557.tiff,257,58.184,18.242,17.938,76.592,0.954,65535,65535,1.017,0.983,0.938
521,7 pat p30 7 day ctrl 10x 3_colony_558.tiff,180,48.527,16.624,13.786,91.908,0.961,45900,45900,1.206,0.829,0.933
522,7 pat p30 7 day ctrl 10x 3_colony_559.tiff,205,52.527,17.596,14.833,123.759,0.934,52275,52275,1.186,0.843,0.932
523,7 pat p30 7 day ctrl 10x 3_colony_560.tiff,183,49.113,17.093,13.632,51.023,0.953,46665,46665,1.254,0.798,0.936
524,7 pat p30 7 day ctrl 10x 3_colony_561.tiff,228,55.355,17.501,16.588,62.794,0.935,58140,58140,1.055,0.948,0.933
525,7 pat p30 7 day ctrl 10x 3_colony_562.tiff,245,57.355,20.436,15.265,146.963,0.936,62475,62475,1.339,0.747,0.944
526,7 pat p30 7 day ctrl 10x 3_colony_563.tiff,258,59.355,21.293,15.428,58.192,0.920,65790,65790,1.380,0.725,0.945
527,7 pat p30 7 day ctrl 10x 3_colony_564.tiff,243,57.355,18.303,16.904,17.481,0.928,61965,61965,1.083,0.924,0.929
528,7 pat p30 7 day ctrl 10x 3_colony_565.tiff,211,53.355,18.146,14.805,144.167,0.931,53805,53805,1.226,0.816,0.927
529,7 pat p30 7 day ctrl 10x 3_colony_566.tiff,260,58.770,20.033,16.525,130.496,0.946,66300,66300,1.212,0.825,0.940
530,7 pat p30 7 day ctrl 10x 3_colony_567.tiff,248,58.527,18.814,16.783,60.293,0.910,63240,63240,1.121,0.892,0.934
531,7 pat p30 7 day ctrl 10x 3_colony_568.tiff,231,57.113,19.823,14.837,95.050,0.890,58905,58905,1.336,0.748,0.933
532,7 pat p30 7 day ctrl 10x 3_colony_569.tiff,225,54.770,19.180,14.936,62.478,0.943,57375,57375,1.284,0.779,0.939
533,7 pat p30 7 day ctrl 10x 3_colony_570.tiff,231,55.941,20.035,14.680,12.342,0.928,58905,58905,1.365,0.733,0.937
534,7 pat p30 7 day ctrl 10x 3_colony_572.tiff,265,59.598,21.219,15.901,126.237,0.938,67575,67575,1.334,0.749,0.941
535,7 pat p30 7 day ctrl 10x 3_colony_573.tiff,166,46.527,15.570,13.575,73.320,0.964,42330,42330,1.147,0.872,0.927
536,7 pat p30 7 day ctrl 10x 3_colony_574.tiff,222,54.770,18.517,15.265,23.796,0.930,56610,56610,1.213,0.824,0.933
537,7 pat p30 7 day ctrl 10x 3_colony_575.tiff,217,54.184,18.928,14.597,40.021,0.929,55335,55335,1.297,0.771,0.931
538,7 pat p30 7 day ctrl 10x 3_colony_576.tiff,249,58.184,19.958,15.885,26.400,0.924,63495,63495,1.256,0.796,0.940
539,7 pat p30 7 day ctrl 10x 3_colony_577.tiff,212,53.113,18.068,14.940,53.644,0.944,54060,54060,1.209,0.827,0.944
540,7 pat p30 7 day ctrl 10x 3_colony_578.tiff,250,58.184,20.002,15.914,128.870,0.928,63750,63750,1.257,0.796,0.931
541,7 pat p30 7 day ctrl 10x 3_colony_580.tiff,233,55.941,19.250,15.411,51.834,0.936,59415,59415,1.249,0.801,0.938
542,7 pat p30 7 day ctrl 10x 3_colony_581.tiff,168,48.284,16.301,13.123,90.484,0.906,42840,42840,1.242,0.805,0.918
543,7 pat p30 7 day ctrl 10x 3_colony_583.tiff,233,55.941,18.896,15.700,71.235,0.936,59415,59415,1.204,0.831,0.936
544,7 pat p30 7 day ctrl 10x 3_colony_584.tiff,185,50.527,16.723,14.086,40.177,0.911,47175,47175,1.187,0.842,0.918
545,7 pat p30 7 day ctrl 10x 3_colony_585.tiff,296,65.012,22.493,16.755,118.015,0.880,75480,75480,1.342,0.745,0.928
546,7 pat p30 7 day ctrl 10x 3_colony_586.tiff,183,50.527,18.535,12.571,35.414,0.901,46665,46665,1.474,0.678,0.927
547,7 pat p30 7 day ctrl 10x 3_colony_588.tiff,224,55.012,19.316,14.766,45.413,0.930,57120,57120,1.308,0.764,0.928
548,7 pat p30 7 day ctrl 10x 3_colony_589.tiff,211,54.770,19.845,13.537,33.287,0.884,53805,53805,1.466,0.682,0.925
549,7 pat p30 7 day ctrl 10x 3_colony_590.tiff,272,62.184,21.889,15.821,109.973,0.884,69360,69360,1.384,0.723,0.932
550,7 pat p30 7 day ctrl 10x 3_colony_591.tiff,244,57.941,19.064,16.296,100.100,0.913,62220,62220,1.170,0.855,0.933
551,7 pat p30 7 day ctrl 10x 3_colony_592.tiff,215,55.113,19.671,13.916,81.176,0.889,54825,54825,1.413,0.707,0.937
552,7 pat p30 7 day ctrl 10x 3_colony_593.tiff,203,52.527,17.833,14.494,75.850,0.925,51765,51765,1.230,0.813,0.931
553,7 pat p30 7 day ctrl 10x 3_colony_594.tiff,214,53.941,19.288,14.126,57.553,0.924,54570,54570,1.365,0.732,0.941
554,7 pat p30 7 day ctrl 10x 3_colony_595.tiff,256,59.355,20.406,15.973,113.394,0.913,65280,65280,1.277,0.783,0.933
555,7 pat p30 7 day ctrl 10x 3_colony_595.tiff,257,58.770,20.835,15.706,131.216,0.935,65535,65535,1.327,0.754,0.941
556,7 pat p30 7 day ctrl 10x 3_colony_597.tiff,207,51.941,17.320,15.217,128.944,0.964,52785,52785,1.138,0.879,0.937
557,7 pat p30 7 day ctrl 10x 3_colony_598.tiff,179,49.113,16.610,13.721,44.723,0.933,45645,45645,1.211,0.826,0.927
558,7 pat p30 7 day ctrl 10x 3_colony_599.tiff,206,54.184,19.106,13.728,151.000,0.882,52530,52530,1.392,0.719,0.916
559,7 pat p30 7 day ctrl 10x 3_colony_601.tiff,246,57.012,19.300,16.229,31.425,0.951,62730,62730,1.189,0.841,0.939
560,7 pat p30 7 day ctrl 10x 3_colony_602.tiff,216,53.113,18.232,15.085,85.627,0.962,55080,55080,1.209,0.827,0.945
561,7 pat p30 7 day ctrl 10x 3_colony_603.tiff,534,87.154,30.784,22.086,168.688,0.883,136170,136170,1.394,0.717,0.947
562,7 pat p30 7 day ctrl 10x 3_colony_604.tiff,190,50.527,17.061,14.179,130.965,0.935,48450,48450,1.203,0.831,0.927
563,7 pat p30 7 day ctrl 10x 3_colony_605.tiff,206,52.770,17.347,15.120,49.980,0.930,52530,52530,1.147,0.872,0.924
564,7 pat p30 7 day ctrl 10x 3_colony_606.tiff,169,48.284,16.628,12.941,21.464,0.911,43095,43095,1.285,0.778,0.921
565,7 pat p30 7 day ctrl 10x 3_colony_607.tiff,206,53.355,18.426,14.235,82.260,0.909,52530,52530,1.294,0.773,0.926
566,7 pat p30 7 day ctrl 10x 3_colony_608.tiff,209,52.527,18.738,14.201,8.496,0.952,53295,53295,1.319,0.758,0.944
567,7 pat p30 7 day ctrl 10x 3_colony_609.tiff,205,53.355,17.667,14.774,75.927,0.905,52275,52275,1.196,0.836,0.926
568,7 pat p30 7 day ctrl 10x 3_colony_610.tiff,212,53.113,18.075,14.933,73.425,0.944,54060,54060,1.210,0.826,0.944
569,7 pat p30 7 day ctrl 10x 3_colony_611.tiff,230,55.113,18.039,16.234,160.870,0.952,58650,58650,1.111,0.900,0.941
570,7 pat p30 7 day ctrl 10x 3_colony_612.tiff,195,51.355,16.489,15.058,139.330,0.929,49725,49725,1.095,0.913,0.922
571,7 pat p30 7 day ctrl 10x 3_colony_613.tiff,217,54.770,19.432,14.219,141.125,0.909,55335,55335,1.367,0.732,0.927
572,7 pat p30 7 day ctrl 10x 3_colony_614.tiff,198,51.941,18.842,13.380,155.333,0.922,50490,50490,1.408,0.710,0.932
573,7 pat p30 7 day ctrl 10x 3_colony_615.tiff,264,61.012,19.900,16.892,21.045,0.891,67320,67320,1.178,0.849,0.920
574,7 pat p30 7 day ctrl 10x 3_colony_616.tiff,200,51.698,16.817,15.142,132.039,0.940,51000,51000,1.111,0.900,0.935
575,7 pat p30 7 day ctrl 10x 3_colony_619.tiff,218,54.770,18.407,15.079,71.522,0.913,55590,55590,1.221,0.819,0.930
576,7 pat p30 7 day ctrl 10x 3_colony_620.tiff,188,50.527,16.259,14.723,79.858,0.925,47940,47940,1.104,0.906,0.924
577,7 pat p30 7 day ctrl 10x 3_colony_621.tiff,183,52.042,20.208,11.531,89.623,0.849,46665,46665,1.753,0.571,0.946
578,7 pat p30 7 day ctrl 10x 3_colony_624.tiff,198,52.527,18.725,13.464,170.773,0.902,50490,50490,1.391,0.719,0.925
579,7 pat p30 7 day ctrl 10x 3_colony_625.tiff,260,58.527,19.156,17.281,127.462,0.954,66300,66300,1.109,0.902,0.949
580,7 pat p30 7 day ctrl 10x 3_colony_626.tiff,259,58.770,19.623,16.805,141.478,0.942,66045,66045,1.168,0.856,0.944
581,7 pat p30 7 day ctrl 10x 3_colony_627.tiff,173,49.113,16.733,13.164,54.959,0.901,44115,44115,1.271,0.787,0.920
582,7 pat p30 7 day ctrl 10x 3_colony_628.tiff,194,51.113,17.441,14.163,0.583,0.933,49470,49470,1.231,0.812,0.937
583,7 pat p30 7 day ctrl 10x 3_colony_629.tiff,177,48.284,16.188,13.922,139.439,0.954,45135,45135,1.163,0.860,0.934
584,7 pat p30 7 day ctrl 10x 3_colony_630.tiff,248,58.770,20.547,15.368,115.961,0.902,63240,63240,1.337,0.748,0.934
585,7 pat p30 7 day ctrl 10x 3_colony_632.tiff,179,48.527,15.795,14.429,37.175,0.955,45645,45645,1.095,0.913,0.927
586,7 pat p30 7 day ctrl 10x 3_colony_634.tiff,167,46.870,16.443,12.932,143.411,0.955,42585,42585,1.272,0.786,0.941
587,7 pat p30 7 day ctrl 10x 3_colony_635.tiff,169,46.870,15.746,13.666,147.190,0.967,43095,43095,1.152,0.868,0.947
588,7 pat p30 7 day ctrl 10x 3_colony_636.tiff,278,61.598,22.058,16.047,163.068,0.921,70890,70890,1.375,0.727,0.944
589,7 pat p30 7 day ctrl 10x 3_colony_637.tiff,199,53.355,18.348,13.810,8.725,0.878,50745,50745,1.329,0.753,0.911
